X	Y
1757.429	2617.254
1757.908	2612.650
1758.463	2608.115
1759.102	2603.659
1759.832	2599.289
1760.661	2595.013
1761.596	2590.839
1762.644	2586.776
1763.813	2582.832
1765.110	2579.014
1766.543	2575.331
1768.120	2571.791
1769.847	2568.402
1771.731	2565.171
1773.782	2562.108
1776.005	2559.219
1778.409	2556.514
1781.000	2554.000
