X	Y
1764.398	1574.255
1762.785	1569.395
1761.225	1564.447
1759.713	1559.409
1758.244	1554.278
1756.815	1549.054
1755.421	1543.735
1754.057	1538.318
1752.718	1532.803
1751.401	1527.187
1750.101	1521.469
1748.813	1515.648
1747.533	1509.720
1746.257	1503.686
1744.979	1497.542
1743.696	1491.288
1742.402	1484.922
1741.095	1478.441
1739.768	1471.845
1738.420	1465.134
1737.057	1458.317
1735.685	1451.401
1734.309	1444.396
1732.935	1437.310
1731.571	1430.152
1730.220	1422.931
1728.891	1415.655
1727.589	1408.334
1726.319	1400.975
1725.089	1393.589
1723.903	1386.182
1722.769	1378.765
1721.691	1371.345
1720.677	1363.932
1719.732	1356.534
1718.863	1349.160
1718.074	1341.819
1717.374	1334.519
1716.766	1327.270
1716.259	1320.079
1715.857	1312.956
1715.566	1305.909
1715.394	1298.947
1715.345	1292.079
1715.426	1285.313
1715.643	1278.659
1716.002	1272.125
1716.509	1265.719
1717.170	1259.450
1717.991	1253.328
1718.979	1247.360
1720.138	1241.556
1721.476	1235.925
1722.999	1230.474
1724.712	1225.213
1726.621	1220.150
1728.734	1215.295
1731.054	1210.655
1733.590	1206.240
1736.346	1202.058
1739.329	1198.118
1742.545	1194.429
